,Unnamed: 0,dob,photo_taken,full_path,gender,name,face_score,second_face_score,size,age
37982,37982,1970-06-14 00:00:00,2012,17/3069217_1969-06-13_2012.jpg,0.0,Virginie Despentes,4.809827031825647,,"(489, 489)",42
37986,37986,1989-10-05 00:00:00,2014,27/30695527_1988-10-04_2014.jpg,1.0,Junior Fernandes,4.003612781164168,,"(367, 367)",25
37987,37987,1990-05-28 00:00:00,2009,73/30696273_1989-05-27_2009.jpg,0.0,Alena Zavarzina,2.528277662960612,,"(169, 169)",19
37989,37989,1946-08-12 00:00:00,1984,29/30696729_1945-08-11_1984.jpg,0.0,Ruby Fox,2.2001235977973157,,"(281, 281)",38
37994,37994,1957-03-03 00:00:00,2014,93/40600593_1956-03-02_2014.jpg,1.0,"Steve ""Lips"" Kudlow",3.881665590284243,,"(211, 211)",57
37996,37996,1947-12-19 00:00:00,2005,15/4060115_1946-12-18_2005.jpg,0.0,Susie Isaacs,3.043001817218272,,"(124, 124)",58
37997,37997,1992-05-16 00:00:00,2014,47/40601947_1991-05-16_2014.jpg,1.0,Isaiah Rashad,2.1946451470258928,,"(228, 228)",22
38000,38000,1903-05-03 00:00:00,1947,54/40604754_1902-05-02_1947.jpg,1.0,Sidney Skolsky,2.751353061223459,,"(104, 104)",44
38002,38002,1997-11-23 00:00:00,2012,93/40606793_1996-11-22_2012.jpg,0.0,Mackenzie Lintz,4.712973969141342,,"(398, 398)",15
38003,38003,1955-05-29 00:00:00,2007,72/406072_1954-05-28_2007.jpg,1.0,Andy Hamilton,2.4519610275667696,,"(132, 132)",52
38004,38004,1971-07-03 00:00:00,2007,69/4060769_1970-07-02_2007.jpg,1.0,Colin Edwin,2.111046284187332,,"(124, 124)",36
38005,38005,1961-09-30 00:00:00,2009,00/40608300_1960-09-29_2009.jpg,1.0,Kenneth Hansen,4.702460046966228,,"(228, 228)",48
38007,38007,1985-06-08 00:00:00,2010,01/4061101_1984-06-07_2010.jpg,1.0,Adnan Ahmed,3.336365633544569,,"(130, 130)",25
38010,38010,1956-11-26 00:00:00,2006,34/406134_1955-11-26_2006.jpg,1.0,Tracy Hickman,3.7705916771231354,,"(261, 261)",50
38012,38012,1977-12-07 00:00:00,2012,84/40613684_1976-12-06_2012.jpg,0.0,Estelle Denis,3.366518567644475,,"(228, 228)",35
38014,38014,1923-06-14 00:00:00,1945,97/40616397_1922-06-13_1945.jpg,1.0,Edward Shames,4.547370840995717,,"(119, 120)",22
38015,38015,1966-11-19 00:00:00,2011,82/40618482_1965-11-18_2011.jpg,1.0,Henning Stahlberg,5.006368064828202,,"(133, 133)",45
38016,38016,1947-12-18 00:00:00,2011,95/40619995_1946-12-17_2011.jpg,1.0,Pepe Willberg,2.430657370087133,,"(199, 199)",64
38019,38019,1984-01-08 00:00:00,2015,38/40623238_1983-01-07_2015.jpg,1.0,Brett Dalton,4.38300687844586,,"(456, 457)",31
38020,38020,1993-03-19 00:00:00,2014,83/40624083_1992-03-18_2014.jpg,1.0,Mandar Rao Desai,2.157405591360042,,"(122, 123)",21
38021,38021,1975-01-11 00:00:00,2010,89/4062489_1974-01-10_2010.jpg,1.0,Jemaine Clement,2.3410732492260578,,"(174, 174)",35
38025,38025,1922-06-12 00:00:00,1973,08/40627308_1921-06-11_1973.jpg,1.0,Art Keller,5.008718166206705,,"(500, 500)",51
38026,38026,1997-08-16 00:00:00,2013,59/40628359_1996-08-15_2013.jpg,1.0,Mikhail Samarsky,5.156120019667786,,"(228, 228)",16
38028,38028,1979-08-13 00:00:00,2014,28/40628_1978-08-12_2014.jpg,0.0,Hayley Wickenheiser,5.077446507503354,,"(245, 245)",35
38029,38029,1996-03-22 00:00:00,2013,02/40629802_1995-03-22_2013.jpg,1.0,Isaac Hayden,3.352208651060754,,"(140, 141)",17
38031,38031,1962-05-25 00:00:00,2008,25/40630925_1961-05-24_2008.jpg,0.0,Lorella Cedroni,3.397729563714156,,"(493, 500)",46
38032,38032,2003-11-20 00:00:00,2013,12/40631712_2002-11-19_2013.jpg,0.0,Gaia Cauchi,2.9229077398520245,,"(116, 117)",10
38033,38033,1953-06-13 00:00:00,1981,49/4063249_1952-06-12_1981.jpg,1.0,Pete Farndon,2.1200878505694423,,"(104, 104)",28
38036,38036,1983-11-21 00:00:00,2012,74/40638674_1982-11-20_2012.jpg,0.0,Olga Kay,2.7813994825083537,,"(88, 88)",29
38041,38041,1993-11-06 00:00:00,2013,08/40642108_1992-11-05_2013.jpg,1.0,Max Illingworth,3.441050553282316,,"(500, 500)",20
38045,38045,1996-11-20 00:00:00,2015,98/40644998_1995-11-20_2015.jpg,1.0,Theo Bongonda,3.348068693458159,,"(162, 161)",19
38046,38046,1964-10-18 00:00:00,2008,27/4064527_1963-10-18_2008.jpg,0.0,Marina Prior,3.119058190696215,,"(500, 500)",44
38047,38047,1996-05-02 00:00:00,2013,24/40645724_1995-05-02_2013.jpg,1.0,Ljubomir Mladenovski,2.912736680941628,,"(175, 176)",17
38048,38048,1984-03-27 00:00:00,2009,97/40647897_1983-03-27_2009.jpg,1.0,User:WWB Too/Domonique Foxworth,2.896395294078574,,"(378, 378)",25
38052,38052,1994-04-27 00:00:00,2013,46/40652346_1993-04-26_2013.jpg,1.0,Praveen Jordan,4.186463322961313,,"(229, 228)",19
38054,38054,1989-01-25 00:00:00,2014,92/40654992_1988-01-25_2014.jpg,1.0,Danny Williams,4.570458363609753,,"(315, 315)",25
38055,38055,1996-03-22 00:00:00,2015,04/40655504_1995-03-22_2015.jpg,1.0,Denis Alekseyevich Davydov,2.874612870387741,,"(92, 92)",19
38056,38056,1943-08-27 00:00:00,1998,67/4065567_1942-08-26_1998.jpg,0.0,Carol M. Bundy,4.246219415847736,,"(297, 297)",55
38061,38061,1991-09-21 00:00:00,2013,18/40657018_1990-09-20_2013.jpg,0.0,Maroua Kharbouch,6.1166439905549375,,"(323, 322)",22
38062,38062,1981-06-28 00:00:00,2010,17/40657317_1980-06-27_2010.jpg,1.0,Gonzalo Alcaín,4.750152792892634,,"(297, 298)",29
38065,38065,1983-04-07 00:00:00,2015,06/40660406_1982-04-06_2015.jpg,1.0,Ankur Garg,3.502145919057055,,"(101, 100)",32
38066,38066,1992-05-09 00:00:00,2013,28/40660428_1991-05-09_2013.jpg,0.0,Christy Mack,3.78652232797058,,"(186, 186)",21
38069,38069,1982-09-02 00:00:00,2004,36/4066436_1981-09-01_2004.jpg,0.0,Utako Wakamatsu,2.367607060508669,,"(104, 105)",22
38072,38072,1992-04-29 00:00:00,2013,89/40665089_1991-04-29_2013.jpg,1.0,Ben Gardner,2.155559819704512,,"(246, 246)",21
38082,38082,1961-06-05 00:00:00,2009,34/40674734_1960-06-04_2009.jpg,1.0,Waldemar Zboralski,2.318568254124929,,"(198, 198)",48
38085,38085,1960-03-18 00:00:00,2014,76/40676_1959-03-18_2014.jpg,1.0,Luc Besson,4.759649898130086,,"(489, 489)",54
38086,38086,1992-05-08 00:00:00,2011,27/40677327_1991-05-08_2011.jpg,1.0,Valentijn Lietmeijer,4.766204902351048,,"(262, 263)",19
38088,38088,1990-01-29 00:00:00,2013,50/40680750_1989-01-28_2013.jpg,0.0,Élise Delzenne,5.21290541983636,,"(245, 245)",23
38089,38089,1985-01-09 00:00:00,2014,78/40681378_1984-01-09_2014.jpg,1.0,Jesse Broadwater,4.414167548481064,,"(240, 240)",29
38091,38091,1961-03-18 00:00:00,2008,72/4068372_1960-03-17_2008.jpg,0.0,Ruth Langsford,5.201855012957132,,"(311, 312)",47
38093,38093,1946-10-31 00:00:00,2013,77/406877_1945-10-30_2013.jpg,1.0,Henry Winkler,3.9642703651057447,,"(397, 398)",67
38094,38094,1985-10-25 00:00:00,2014,55/4068855_1984-10-24_2014.jpg,0.0,Kaela Kimura,3.305991383506231,,"(245, 245)",29
38095,38095,1990-06-27 00:00:00,2014,19/40689219_1989-06-26_2014.jpg,0.0,Pauline Étienne,5.388833081175711,,"(489, 489)",24
38097,38097,1949-07-28 00:00:00,2013,53/4068953_1948-07-27_2013.jpg,0.0,Juliet Marillier,3.379452064563345,,"(284, 285)",64
38100,38100,1963-12-01 00:00:00,2015,81/40691181_1962-11-30_2015.jpg,1.0,Gérard Vivès,4.248351965365796,,"(323, 323)",52
38105,38105,1987-04-11 00:00:00,2010,57/4069657_1986-04-10_2010.jpg,1.0,Fernando Gago,5.621959042783043,,"(213, 212)",23
38114,38114,1964-05-12 00:00:00,2006,29/5064429_1963-05-12_2006.jpg,1.0,Ronnie Jepson,2.9746073231372976,,"(106, 105)",42
38115,38115,1935-09-17 00:00:00,1964,37/5064437_1934-09-16_1964.jpg,0.0,Tamara Manina,2.5665959868005963,,"(91, 91)",29
38116,38116,1957-06-17 00:00:00,2014,09/5064509_1956-06-16_2014.jpg,0.0,Pratibha Singh,4.922194438410599,,"(228, 228)",57
38118,38118,1982-01-27 00:00:00,2008,59/5065759_1981-01-26_2008.jpg,1.0,Gustavo Dudamel,2.444332109012628,,"(122, 123)",26
38119,38119,1942-08-30 00:00:00,1975,94/5065894_1941-08-29_1975.jpg,0.0,Ellen Geer,4.404495644243783,,"(456, 456)",33
38120,38120,1943-05-21 00:00:00,1996,65/506665_1942-05-20_1996.jpg,1.0,Carlos Hathcock,2.024390452464948,,"(271, 272)",53
38122,38122,1983-11-01 00:00:00,2010,03/5068303_1982-10-31_2010.jpg,1.0,Tom Newey,4.68043512781515,,"(182, 181)",27
38123,38123,1955-09-10 00:00:00,2010,23/506923_1954-09-09_2010.jpg,1.0,Jeffrey Combs,3.697592253526248,,"(150, 151)",55
38124,38124,1923-07-18 00:00:00,1942,19/5069919_1922-07-17_1942.jpg,1.0,Joseph A. Farinholt,3.345833197272905,,"(281, 281)",19
38125,38125,1966-05-08 00:00:00,1999,21/5069921_1965-05-07_1999.jpg,1.0,Owen Hart,3.8501651792027047,,"(214, 214)",33
38127,38127,1906-05-08 00:00:00,1955,32/6060132_1905-05-07_1955.jpg,1.0,Henry Russell Sanders,4.333386914267421,,"(260, 260)",49
38128,38128,1913-12-27 00:00:00,1942,75/6060375_1912-12-26_1942.jpg,1.0,Murray Warmath,3.614917243336244,,"(262, 262)",29
38129,38129,1953-02-16 00:00:00,2011,71/6060471_1952-02-16_2011.jpg,1.0,Carter Ham,5.123569382055457,,"(301, 301)",58
38130,38130,1917-07-02 00:00:00,1940,28/6060728_1916-07-01_1940.jpg,1.0,Robert Stanford Tuck,4.402840698677183,,"(94, 95)",23
38131,38131,1931-07-07 00:00:00,1988,19/6060819_1930-07-06_1988.jpg,0.0,Françoise Mallet-Joris,2.0870373310675405,,"(255, 255)",57
38133,38133,1928-03-06 00:00:00,1960,35/6061035_1927-03-06_1960.jpg,1.0,Jim Owens,4.699544859141117,,"(500, 500)",32
38134,38134,1980-07-16 00:00:00,2010,60/6062260_1979-07-16_2010.jpg,0.0,Jayma Mays,2.9233614751553576,,"(150, 150)",30
38137,38137,1983-05-12 00:00:00,2011,46/6064346_1982-05-11_2011.jpg,1.0,Cory Monteith,4.596728795874123,,"(425, 426)",28
38144,38144,1961-12-04 00:00:00,2008,74/606774_1960-12-03_2008.jpg,1.0,Igor Larionov,2.2768380139842064,,"(130, 130)",47
38147,38147,1968-10-28 00:00:00,2009,72/6067872_1967-10-28_2009.jpg,1.0,Richard Bona,3.745398109461594,,"(158, 157)",41
38149,38149,1913-01-08 00:00:00,1985,46/606846_1912-01-08_1985.jpg,1.0,Joseph N. Gallo,4.068896256787927,,"(221, 221)",72
38151,38151,1921-05-18 00:00:00,2006,14/6068814_1920-05-17_2006.jpg,1.0,Harry Männil,3.185659732657196,,"(129, 129)",85
38152,38152,1963-05-09 00:00:00,2009,72/6068872_1962-05-08_2009.jpg,0.0,Natalia Molchanova,4.4132640278552095,,"(322, 323)",46
38153,38153,1939-01-11 00:00:00,2012,03/606903_1938-01-10_2012.jpg,1.0,Willie McCovey,2.3419057719919967,,"(221, 221)",73
38155,38155,1957-12-03 00:00:00,2008,32/606932_1956-12-02_2008.jpg,1.0,Steven Bauer,6.261912813454264,,"(500, 500)",51
38159,38159,1943-09-04 00:00:00,2012,54/706054_1942-09-03_2012.jpg,1.0,Al Jardine,2.5483261780222093,,"(162, 161)",69
38160,38160,1948-08-02 00:00:00,2014,58/7061458_1947-08-02_2014.jpg,1.0,Lawrence Wright,4.942290863552362,,"(309, 309)",66
38162,38162,1990-06-16 00:00:00,2015,32/7062332_1989-06-15_2015.jpg,1.0,Bryan Clauson,3.131155945934984,,"(346, 346)",25
38165,38165,1960-06-25 00:00:00,2010,40/706340_1959-06-25_2010.jpg,1.0,Paris Themmen,4.180271932766699,,"(238, 238)",50
38166,38166,1970-08-24 00:00:00,2008,08/7063708_1969-08-23_2008.jpg,1.0,Vineeth,3.918115419303077,,"(500, 500)",38
38167,38167,1960-06-15 00:00:00,2014,95/706395_1959-06-15_2014.jpg,0.0,Eileen Davidson,3.1452450802895866,,"(281, 281)",54
38168,38168,1988-01-03 00:00:00,2014,53/7064453_1987-01-02_2014.jpg,1.0,Loïc Rémy,2.9222510974869342,,"(147, 147)",26
38169,38169,1988-09-22 00:00:00,2011,76/7065076_1987-09-22_2011.jpg,1.0,Zdravko Kuzmanović,5.265175564194481,,"(325, 325)",23
38170,38170,1965-12-03 00:00:00,2009,90/7065790_1964-12-02_2009.jpg,1.0,David Pujadas,3.730129642235541,,"(281, 281)",44
38171,38171,1970-01-18 00:00:00,2011,59/70659_1969-01-17_2011.jpg,1.0,Lukas Moodysson,4.796264414548444,,"(500, 500)",41
38172,38172,1922-10-14 00:00:00,1987,66/70666_1921-10-13_1987.jpg,1.0,Yves Montand,2.416953347372171,,"(396, 396)",65
38174,38174,1987-04-27 00:00:00,2011,11/7067411_1986-04-26_2011.jpg,1.0,Lior Refaelov,5.302652001046033,,"(362, 361)",24
38175,38175,1990-08-02 00:00:00,2009,98/706798_1989-08-019_2009.jpg,1.0,Romeo Miller,4.787663800162631,,"(244, 244)",19
38178,38178,1942-11-02 00:00:00,1975,60/706960_1941-11-01_1975.jpg,1.0,Robert Foxworth,4.502526302483968,,"(397, 397)",33
38180,38180,1968-06-19 00:00:00,2011,64/806164_1967-06-19_2011.jpg,1.0,Bjørn Dæhlie,4.616561148576056,,"(245, 245)",43
38181,38181,1990-09-19 00:00:00,2011,35/8063835_1989-09-18_2011.jpg,0.0,Lexie Contursi,4.053001234637757,,"(270, 270)",21
38182,38182,1986-09-04 00:00:00,2011,22/8064322_1985-09-03_2011.jpg,1.0,Brian Stelter,5.265287094478829,,"(268, 268)",25
38184,38184,1982-10-05 00:00:00,2013,54/8065254_1981-10-04_2013.jpg,1.0,Alan Bennett,2.2681520739295697,,"(244, 245)",31
38185,38185,1983-04-16 00:00:00,2012,09/8067909_1982-04-15_2012.jpg,1.0,Lee McEvilly,2.54275840868222,,"(228, 228)",29
38187,38187,1930-09-20 00:00:00,1980,62/8069062_1929-09-19_1980.jpg,1.0,George Parshall,3.609083162726309,,"(323, 323)",50
38188,38188,1965-01-08 00:00:00,2004,10/806910_1964-01-08_2004.jpg,1.0,Ron Sexsmith,2.942860749304344,,"(238, 238)",39
38189,38189,1947-05-21 00:00:00,1970,96/80696_1946-05-20_1970.jpg,0.0,Cher,2.412991238875376,,"(346, 346)",23
38190,38190,1987-05-13 00:00:00,2012,21/906021_1986-05-12_2012.jpg,1.0,Im Dong-hyun,3.302256907809167,,"(229, 229)",25
38193,38193,1922-08-01 00:00:00,1964,34/906134_1921-07-31_1964.jpg,1.0,Whitney Young,3.29959918869816,,"(153, 153)",42
38194,38194,1928-02-15 00:00:00,1947,97/906297_1927-02-14_1947.jpg,0.0,Lois Maxwell,4.778673380654797,,"(166, 167)",19
38197,38197,1976-08-05 00:00:00,2007,36/9065336_1975-08-05_2007.jpg,1.0,Peter Graham,3.168991822052676,,"(262, 262)",31
38199,38199,1984-10-05 00:00:00,2009,43/9066243_1983-10-05_2009.jpg,1.0,Dean Valli,5.448688537285212,,"(500, 500)",25
38203,38203,1980-08-11 00:00:00,2014,15/9067215_1979-08-11_2014.jpg,1.0,Nicolas Seube,3.760380587972312,,"(456, 456)",34
38211,38211,1959-06-25 00:00:00,2011,85/906785_1958-06-24_2011.jpg,1.0,"Tom Lister, Jr.",2.528616387659805,,"(162, 162)",52
38216,38216,1965-08-14 00:00:00,2009,85/90685_1964-08-13_2009.jpg,0.0,Debi Mazar,4.980749293916531,,"(404, 404)",44
38220,38220,1983-02-23 00:00:00,2013,82/906882_1982-02-22_2013.jpg,1.0,Boonsak Ponsana,5.333686061667253,,"(282, 281)",30
38221,38221,1992-04-15 00:00:00,2011,82/9069082_1991-04-15_2011.jpg,1.0,Javier Fernández,4.365604588730717,,"(174, 174)",19
38222,38222,1973-05-06 00:00:00,2009,23/906923_1972-05-05_2009.jpg,1.0,James Cracknell,4.376804921622844,,"(500, 500)",36
38226,38226,1987-03-20 00:00:00,2013,71/9069371_1986-03-19_2013.jpg,1.0,Papakouli Diop,3.0025194856104283,,"(134, 134)",26
38227,38227,1977-08-21 00:00:00,2009,38/9069638_1976-08-20_2009.jpg,0.0,Shereen Bhan,4.872889251833328,,"(370, 371)",32
38228,38228,1987-12-27 00:00:00,2012,48/9069648_1986-12-26_2012.jpg,1.0,Hugo Lloris,5.18278481635527,,"(310, 310)",25
38230,38230,1890-05-04 00:00:00,1961,50/1160050_1889-05-03_1961.jpg,0.0,Beulah Bondi,2.6881756407487525,,"(186, 186)",71
38231,38231,1976-05-20 00:00:00,2011,84/11602284_1975-05-20_2011.jpg,1.0,José Manuel Rey,2.3616758840680294,,"(114, 114)",35
38234,38234,1944-05-30 00:00:00,2008,67/1160467_1943-05-30_2008.jpg,1.0,Gale Sayers,4.197368253449199,,"(500, 500)",64
38235,38235,1981-01-08 00:00:00,2007,13/11605013_1980-01-08_2007.jpg,1.0,Cássio Oliveira,2.2818810083805143,,"(100, 101)",26
38236,38236,1981-11-09 00:00:00,2010,33/11606033_1980-11-08_2010.jpg,1.0,Geraldo Alves,2.048870281149806,,"(89, 89)",29
38237,38237,1954-04-30 00:00:00,2009,66/11607066_1953-04-29_2009.jpg,1.0,Frank Helmick,2.994372347300821,,"(262, 263)",55
38238,38238,1989-05-07 00:00:00,2014,22/11607222_1988-05-06_2014.jpg,1.0,Ryan Anderson,3.759850650695183,,"(186, 185)",25
38239,38239,1990-01-08 00:00:00,2015,32/11609132_1989-01-07_2015.jpg,1.0,David Templeton,2.345950824804493,,"(139, 139)",25
38240,38240,1982-01-23 00:00:00,2010,69/11612269_1981-01-22_2010.jpg,1.0,Guy Wilks,3.929806651523431,,"(371, 371)",28
38241,38241,1981-08-18 00:00:00,2008,49/11612549_1980-08-17_2008.jpg,1.0,Daniel Güiza,4.689214210793389,,"(403, 403)",27
38242,38242,1955-11-14 00:00:00,2008,07/1161307_1954-11-13_2008.jpg,1.0,Chris Noth,4.59766035480555,,"(500, 500)",53
38243,38243,1932-07-26 00:00:00,1954,72/11614072_1931-07-26_1954.jpg,1.0,Bill Stits,2.323939740946257,,"(103, 103)",22
38244,38244,1929-06-23 00:00:00,1952,10/11614210_1928-06-22_1952.jpg,1.0,Skeets Quinlan,3.4682577262880074,,"(163, 163)",23
38247,38247,1929-08-26 00:00:00,1953,39/11614939_1928-08-25_1953.jpg,1.0,"John ""Kayo"" Dottley",3.4509041043030666,,"(214, 214)",24
38250,38250,1982-11-06 00:00:00,2015,84/11615984_1981-11-05_2015.jpg,1.0,Luke Hemsworth,4.126179936962177,,"(490, 489)",33
38253,38253,1939-05-20 00:00:00,2009,39/1162139_1938-05-19_2009.jpg,1.0,Girish Karnad,3.645173759098533,,"(169, 169)",70
38254,38254,1962-05-05 00:00:00,2012,81/1162381_1961-05-04_2012.jpg,1.0,Robert J. Lang,3.0031683110876437,,"(361, 362)",50
38255,38255,1919-05-26 00:00:00,1957,05/11624405_1918-05-25_1957.jpg,1.0,Henry Calvin,4.145755709790004,,"(214, 214)",38
38257,38257,1981-04-16 00:00:00,2011,17/11625217_1980-04-15_2011.jpg,0.0,Miki Satō,2.625118067863956,,"(266, 265)",30
38258,38258,1937-07-23 00:00:00,1979,40/11625540_1936-07-22_1979.jpg,1.0,Roland Jooris,4.467609187954162,,"(489, 489)",42
38259,38259,1981-11-26 00:00:00,2010,33/1162633_1980-11-25_2010.jpg,1.0,Josh Mathews,2.379449916902555,,"(243, 242)",29
38264,38264,1903-07-21 00:00:00,1948,65/11629965_1902-07-20_1948.jpg,1.0,Paul Harteck,4.773959253758379,,"(500, 500)",45
38265,38265,1930-05-27 00:00:00,1971,68/11630168_1929-05-26_1971.jpg,,Hugo Raes,2.7890234361983204,,"(346, 346)",41
38270,38270,1975-01-27 00:00:00,2009,42/11632042_1974-01-26_2009.jpg,1.0,César Cruchaga,4.336675008527796,,"(107, 108)",34
38271,38271,1973-10-25 00:00:00,2011,28/1163228_1972-10-24_2011.jpg,1.0,Scott Peterson,4.457094615792451,,"(234, 234)",38
38272,38272,1956-10-15 00:00:00,2012,35/11632935_1955-10-15_2012.jpg,1.0,Joaquín Caparrós,3.810418569018261,,"(301, 302)",56
38273,38273,1948-09-29 00:00:00,1984,74/11633374_1947-09-29_1984.jpg,1.0,Gary Wetzel,2.426114551853653,,"(250, 250)",36
38274,38274,1929-05-19 00:00:00,1959,02/1163502_1928-05-18_1959.jpg,1.0,Pernell Roberts,5.540481653797314,,"(281, 281)",30
38276,38276,1994-01-30 00:00:00,2015,13/11636213_1993-01-29_2015.jpg,0.0,Michelle Larcher de Brito,3.944883127908682,,"(245, 245)",21
38277,38277,1980-06-17 00:00:00,2006,83/1163683_1979-06-17_2006.jpg,1.0,Nick Rimando,2.201452919508098,,"(111, 111)",26
38285,38285,1980-08-07 00:00:00,2007,01/11643401_1979-08-07_2007.jpg,1.0,Timon Marshall,4.5693182982377625,,"(173, 173)",27
38287,38287,1976-11-13 00:00:00,2011,25/11646425_1975-11-13_2011.jpg,1.0,Shailesh Jogia,4.095667999164714,,"(220, 221)",35
38288,38288,1969-10-16 00:00:00,2008,85/11646485_1968-10-15_2008.jpg,1.0,Matteo Garrone,3.6774655206283295,,"(426, 426)",39
38295,38295,1987-12-24 00:00:00,2012,34/11653234_1986-12-23_2012.jpg,1.0,Balázs Dzsudzsák,3.839059109066051,,"(362, 362)",25
38297,38297,1940-06-09 00:00:00,2012,32/11653632_1939-06-09_2012.jpg,0.0,Letty Cottin Pogrebin,3.598020325435957,,"(201, 201)",72
38298,38298,1955-06-05 00:00:00,2006,47/11653747_1954-06-04_2006.jpg,1.0,Hermann Gerland,2.5907341242910515,,"(242, 242)",51
38300,38300,1975-11-09 00:00:00,2008,16/11654516_1974-11-08_2008.jpg,1.0,Brandon Mull,4.603880334667796,,"(396, 396)",33
38303,38303,1982-02-12 00:00:00,2011,82/11656682_1981-02-11_2011.jpg,1.0,Aritz Aduriz,3.954335646120725,,"(417, 417)",29
38304,38304,1919-09-16 00:00:00,1971,09/1165709_1918-09-15_1971.jpg,1.0,Nipsey Russell,3.619578751999277,,"(457, 456)",52
38305,38305,1955-08-24 00:00:00,2010,16/1165716_1954-08-23_2010.jpg,1.0,Charles Busch,4.087561351702818,,"(123, 123)",55
38308,38308,1916-01-14 00:00:00,1971,55/1165955_1915-01-13_1971.jpg,1.0,Ray Davis,2.5058211080602995,,"(368, 368)",55
38309,38309,1980-12-30 00:00:00,2008,66/11659866_1979-12-30_2008.jpg,0.0,Milana Terloeva,4.288065687104006,,"(268, 268)",28
38310,38310,1893-04-21 00:00:00,1943,62/11661262_1892-04-20_1943.jpg,1.0,Howard L. Vickery,4.3456173393575614,,"(460, 460)",50
38312,38312,1977-08-22 00:00:00,2011,12/1166612_1976-08-21_2011.jpg,1.0,Jeff Cunningham,3.8224172356321686,,"(189, 190)",34
38313,38313,1942-08-24 00:00:00,2007,83/1166783_1941-08-23_2007.jpg,1.0,Bunny Lee,4.329542077080346,,"(351, 351)",65
38320,38320,1982-08-19 00:00:00,2012,00/1167000_1981-08-18_2012.jpg,1.0,César Delgado,2.2216668812310525,,"(150, 151)",30
38321,38321,1939-04-23 00:00:00,1965,71/11670771_1938-04-22_1965.jpg,1.0,Henk Groot,2.174694422635804,,"(322, 323)",26
38322,38322,1935-11-19 00:00:00,1963,87/11672787_1934-11-18_1963.jpg,1.0,Zequinha,2.8276942215974974,,"(296, 296)",28
38323,38323,1932-02-15 00:00:00,1958,16/11672916_1931-02-14_1958.jpg,1.0,Nílton de Sordi,2.4836344969336874,,"(245, 245)",26
38324,38324,1969-09-10 00:00:00,2014,65/11673465_1968-09-09_2014.jpg,1.0,Matt Bai,3.887320060931571,,"(301, 301)",45
38325,38325,1933-07-13 00:00:00,1980,10/11673610_1932-07-12_1980.jpg,1.0,Philip Giaccone,4.385160966249705,,"(206, 206)",47
38326,38326,1904-08-14 00:00:00,1952,72/1167372_1903-08-14_1952.jpg,1.0,Millard Mitchell,2.9298517583393693,,"(215, 215)",48
38327,38327,1937-01-29 00:00:00,1963,26/11676726_1936-01-29_1963.jpg,,Lucien Cossou,2.9763560777550744,,"(298, 299)",26
38328,38328,1983-06-16 00:00:00,2012,21/11678421_1982-06-15_2012.jpg,1.0,Dušan Anđelković,3.61748982803459,,"(114, 114)",29
38332,38332,1933-04-17 00:00:00,1961,39/11679439_1932-04-16_1961.jpg,1.0,Henk Schouten,4.484246048280793,,"(301, 302)",28
38333,38333,1934-07-07 00:00:00,1995,75/11679975_1933-07-06_1995.jpg,1.0,Jean-Pierre Mocky,2.9396829966614866,,"(370, 371)",61
38334,38334,1989-07-06 00:00:00,2011,52/11680352_1988-07-05_2011.jpg,1.0,Samir Ujkani,3.810926841249463,,"(397, 397)",22
38335,38335,1988-01-05 00:00:00,2014,51/11681051_1987-01-04_2014.jpg,1.0,Hans Martínez,3.203054100776193,,"(163, 163)",26
38336,38336,1989-06-16 00:00:00,2007,67/11681267_1988-06-15_2007.jpg,1.0,Cristopher Toselli,2.0201290448796074,,"(137, 138)",18
38337,38337,1987-02-11 00:00:00,2010,86/11682386_1986-02-10_2010.jpg,1.0,Josh Akognon,2.114868927417565,,"(396, 396)",23
38338,38338,1990-09-16 00:00:00,2008,45/11682945_1989-09-15_2008.jpg,0.0,Steliana Nistor,4.21348625544481,,"(223, 223)",18
38341,38341,1946-03-06 00:00:00,1965,13/11684813_1945-03-05_1965.jpg,1.0,Hans Venneker,3.0141364537368447,,"(297, 298)",19
38344,38344,1913-02-07 00:00:00,1992,72/11689672_1912-02-07_1992.jpg,0.0,Roberta McCain,2.1791123426774965,,"(146, 146)",79
38345,38345,1967-05-13 00:00:00,2012,80/1168980_1966-05-12_2012.jpg,0.0,Bebel Gilberto,2.1042490319909777,,"(174, 175)",45
38350,38350,1915-11-14 00:00:00,1960,05/11694205_1914-11-13_1960.jpg,1.0,Julio Caro Baroja,2.677511983093812,,"(199, 199)",45
38351,38351,1936-09-21 00:00:00,1969,23/1169423_1935-09-21_1969.jpg,1.0,Henry Gibson,3.749479514913484,,"(245, 245)",33
38352,38352,1985-11-14 00:00:00,2013,88/11694488_1984-11-13_2013.jpg,1.0,Lucas Barrios,3.1055482680919453,,"(115, 115)",28
38353,38353,1948-01-07 00:00:00,2014,56/11694956_1947-01-06_2014.jpg,0.0,Andréa Ferréol,5.730647477641745,,"(425, 426)",66
38355,38355,1990-03-04 00:00:00,2009,43/11696343_1989-03-03_2009.jpg,0.0,Raluca Olaru,4.709186026739936,,"(228, 229)",19
38356,38356,1950-08-14 00:00:00,2011,49/1169649_1949-08-13_2011.jpg,1.0,Hans von Storch,3.253386442627829,,"(456, 457)",61
38357,38357,1988-07-14 00:00:00,2013,34/11698034_1987-07-14_2013.jpg,1.0,Dan Reynolds,2.1827653720390927,,"(122, 123)",25
